2017-09-22,2017-10-04,2017-10-16,2017-10-28,2017-11-09,2017-11-21,2017-12-03,2017-12-15,2017-12-27,2018-01-08,2018-01-20,2018-02-01,2018-02-13,2018-02-25,2018-03-09,2018-03-21,2018-04-02,2018-04-14,2018-04-26,2018-05-08,2018-05-20,2018-06-01,2018-06-13,2018-06-25,2018-07-07,2018-07-19,2018-07-31,2018-08-12,2018-08-24,2018-09-05,2018-09-17,class
0.046227074963099996,0.052834281182998,0.05265480161874018,0.04465865210532367,0.045854317381088666,0.048045274668620845,0.04887342176722877,0.052264896187296996,0.0670175256452653,0.0442699568168169,0.041501488520748864,0.05301540058096837,0.05590558625099077,0.05645416224339199,0.056562561555000425,0.0577446127586404,0.05090895086297001,0.05202455655375686,0.06325602044202204,0.05967980460406351,0.056450503242057394,0.061263391555268505,0.057442532296288165,0.052765884129404604,0.04880824121314324,0.05501023620096717,0.05554013231859936,0.053428687611555954,0.05320010049946172,0.04254776523038383,0.049837930165100595,0
0.057436292606165264,0.06968033531964908,0.061248727800939054,0.05679166718882856,0.06240655914611852,0.0562558317758228,0.05271063077036231,0.08827902485812647,0.08977326602315615,0.07788231316323482,0.07733862031180079,0.07065367086536879,0.09051890091167578,0.08336591862382445,0.07957445374087935,0.08423873444044028,0.07976336601509262,0.07510663075282341,0.0781163279294932,0.08380284976888344,0.07842600903568636,0.07340571567025998,0.0684625628364101,0.07545390642385817,0.07651898003856081,0.0879268264004074,0.07298600505247584,0.06344145755342558,0.05901183114423306,0.06540448272449435,0.06361755941113503,0
0.05475006660903765,0.04458125007093611,0.05240185916636125,0.04900972996732071,0.05204936642962917,0.048010828817522715,0.053907452661514095,0.0670998855468128,0.07546187942326625,0.07125118244296837,0.07119425662867211,0.05686938443464253,0.07303742121673903,0.07158865609177313,0.06197939914569978,0.05993067094355643,0.07099564788574661,0.059836180191288765,0.07200638613493032,0.06389154610091971,0.06000127157758166,0.06958729442775224,0.08151628067346003,0.06325342664525842,0.06331193557706688,0.06283680922036634,0.06355011035321147,0.04970485181011709,0.0541395942111545,0.05523151455351379,0.05648808056300569,0
0.03632076802911719,0.03317262532081802,0.02970710695110733,0.029012850000244186,0.032870292863894486,0.03357408010285248,0.030071338425495812,0.03852850859922184,0.04987389981810124,0.03938532498382824,0.03384412199894313,0.034454484803699996,0.04249965274047454,0.04566415583047232,0.03844686842895661,0.042327332370657826,0.044461722332236754,0.036051867991751745,0.05130766330391222,0.05152876052902464,0.04520882912355603,0.043355277567349894,0.04529590543167117,0.04455753726094982,0.03902794232247253,0.043760273892352534,0.04458203935883458,0.03781083553842254,0.03587809453321357,0.03167719194831513,0.03669301232233722,0
0.03453934162799287,0.03660993703305642,0.037197152663688816,0.04340277995756366,0.039930476161539635,0.034696693941787364,0.034380672017604065,0.049837218496865586,0.05573747046403253,0.04684453967070284,0.04585908386443139,0.044089631073860894,0.056191012028251434,0.05496276977743962,0.05338854578649875,0.04987968999009272,0.05987147823196367,0.045582368785609166,0.05284464043101218,0.05211560195280008,0.053262644483772964,0.04791037741663303,0.053659669312660745,0.05279553947297414,0.04645844659185506,0.04627471393637289,0.053157353944778614,0.04772742808936423,0.042872982811305554,0.05417285793028247,0.04640133127164654,0
0.039975055638828416,0.03870143910639823,0.03752362760004296,0.03930456161771843,0.03936730695113767,0.03397283647364022,0.03859165456138751,0.04864599362376647,0.04941982146478794,0.046142295608743,0.03953293455587158,0.04189412135256466,0.04238694944908167,0.048824970113168456,0.04028522301250835,0.04676502431191145,0.04144705122248394,0.03826559801748714,0.041927804977431433,0.03928542149923029,0.04810389389698775,0.044709831627671906,0.04018285332927256,0.04192098634322321,0.042112104671966626,0.0450565093208801,0.04236881607498304,0.039877980673069933,0.03914371921746343,0.040200136118576986,0.04006278437959961,0
0.041144817193871794,0.03570779379137556,0.03446448335184601,0.036848871596197263,0.036914592836447505,0.03219572325455749,0.036963796283936146,0.043789136133668666,0.04332161691913685,0.042952306580337066,0.03590698347971527,0.03771519446583953,0.04014206512197417,0.0379795741644636,0.040124271167385074,0.04147378958649078,0.04655156343517718,0.040295765952773635,0.04561505210173538,0.041492375224344194,0.038184498817832896,0.042908849424066385,0.03778917107095354,0.044566556427688704,0.04312588387974228,0.03745927441246902,0.04060277252247867,0.03422469708163229,0.04349322901843298,0.034141194464839854,0.039968670872611134,0
0.03348650677498625,0.032772043386127485,0.03604720428154894,0.034808881489966526,0.036746595586467576,0.030092023578150034,0.03410070075457336,0.050740399021053595,0.04665022213215992,0.033044343777301026,0.034115386161287495,0.03130883424983641,0.05156862531963099,0.04770049777054497,0.04361636644053608,0.042520541181415066,0.045640124673347056,0.042301037846520784,0.0515765850258969,0.053533486142454616,0.044799143575722136,0.05516196102281727,0.054549346171898765,0.05027518597349441,0.05334999217685546,0.0487683819501819,0.05273238196999136,0.03927481281994563,0.037163768171386675,0.0339782919105159,0.04060834990995346,0
0.047978521843626006,0.04408733850798892,0.0499126022135512,0.0419874188164061,0.0508005532640208,0.04587299101940232,0.04098883569899586,0.06200921073260515,0.05339443415677308,0.06252526521201471,0.0499043699414107,0.050190048547238617,0.05225636575394042,0.059493461486093975,0.05489039627035458,0.055821710973116265,0.0561942468287222,0.050419915593228615,0.060152032519699784,0.06298631928470048,0.060534790363847985,0.05947727827460572,0.06108699312832299,0.06120354738500173,0.051633608608361865,0.06104366446527105,0.06184185789523619,0.05304875999915692,0.04686641549359191,0.04457552793519155,0.052823557492431235,0
0.032945191017358655,0.030845307727019475,0.03147602405035395,0.035803697292566466,0.03135910758178334,0.02664372123621633,0.034631593389023406,0.03503587757356025,0.03204605882347111,0.027540984582844964,0.03424035447138486,0.03474603849107201,0.04111483530471777,0.0356238706703458,0.03547929340888656,0.03979206927434693,0.036436621144591175,0.032095806251959846,0.039622899343355486,0.03771022308319009,0.03810047107198444,0.03638457427456602,0.04233286229039748,0.041000400447262206,0.038589745970557254,0.03585041450701478,0.03648162811070262,0.0325990785151859,0.032621048777019455,0.028158940577240964,0.03293636525269868,0
0.03496520945934753,0.03673328917567106,0.03517012800163008,0.03669519299840833,0.04353027817374694,0.028435745234540316,0.03973250401785544,0.04200264816763293,0.046165523721919816,0.04620988932401246,0.038698058469785246,0.04371763297350093,0.042205246680015095,0.04255868636497161,0.04383266123282197,0.04041776959812126,0.04267048160600331,0.0359088650317068,0.0466979838432844,0.038979567754193964,0.03910366467100316,0.0378510795741371,0.04102444339647842,0.04059300341058327,0.0351662843487951,0.043686805439534133,0.035158929812515304,0.03850334241220032,0.0403854594125266,0.04072615339782884,0.039518944732688494,0
0.03833261095029619,0.0431813066286863,0.03989538430797801,0.045780942455453465,0.04599989581399232,0.04050395443546605,0.03599990710456491,0.05144296141446509,0.05607552292037837,0.04437508876211609,0.045339428336920715,0.04722162958619661,0.0508252471894169,0.048679356975168696,0.051708076096840604,0.04338322217622634,0.052572803355073895,0.03542197843891074,0.04809507935164612,0.051395623577509195,0.04638725379208021,0.05474952665686395,0.0557248650293333,0.05232404335505785,0.04598080001802338,0.04971035627432212,0.045813067015999846,0.043031650262530204,0.04609977889227158,0.03992257108633675,0.04774163487318456,0
0.04165496697905201,0.03615161641941792,0.03270169246031659,0.03947685595684778,0.03831387624479992,0.03153014344775133,0.036085560820790015,0.03874470037222366,0.04869463501828291,0.039335492835058196,0.03930680228934561,0.038015802536930716,0.04407155499863837,0.04662590297494963,0.03534528629152485,0.04798298462033268,0.03977903487969205,0.038098950777147866,0.04366405052517818,0.050962566930673164,0.04791917891333704,0.054761758394279866,0.04184339560551844,0.04691379280772793,0.04831721828416129,0.04070676225020742,0.03996636205799247,0.04312637919898265,0.036636740382296196,0.041598409625676645,0.03967606961748549,0
0.035672656168711715,0.0361206901874858,0.03451221426258998,0.04288323591891266,0.03518096139619106,0.03084323787588311,0.031927535178545186,0.03618213617237109,0.039374138498352924,0.04368261470851137,0.030551991277763455,0.03689592254609523,0.03861352204617954,0.04453658154459229,0.04070287027724789,0.03895588005347663,0.03871106659293716,0.0375923322329155,0.043659320922412925,0.03951646668903572,0.03590496612765335,0.04363522261599396,0.041813778957266894,0.04531805519471142,0.03885202801011662,0.04060419492601183,0.0372465928456586,0.03862784685825864,0.03556365678106147,0.040903970408615806,0.04071414949419805,0
0.050008018610967785,0.054662016082199165,0.05403823300246746,0.053146812414617814,0.05372981093488128,0.0490829309259191,0.0465412932876162,0.059259316156404854,0.05474833629302236,0.055645151717579874,0.056979992639176975,0.05100675583040636,0.048634866741987186,0.05941353180626632,0.053683503960938954,0.05003346360704021,0.06292661521365739,0.05480672566973561,0.06398885709595686,0.05880860874311626,0.06119449460086742,0.05892980280379178,0.05923265718109414,0.05343066920000699,0.05655526877582919,0.059120775441739805,0.06370740653352322,0.0520449304588303,0.055445256196836414,0.04561130861702233,0.055377210910286453,0
0.03793740163015986,0.04391873070401498,0.03348609776843638,0.0408609082729268,0.03926557507303448,0.03720127817249331,0.03616952456381553,0.04528188446538482,0.04282043321537968,0.0352546441746277,0.0436083691926177,0.044109908193733526,0.04494479068015886,0.047636529039101864,0.050443105216290494,0.03919780562440675,0.040033737903413524,0.039645485521223496,0.04584700597006813,0.04658337499649703,0.0418576059289838,0.045502508927601965,0.04507083036965168,0.04605268507748243,0.04237855785773255,0.04623708063858311,0.043813375148566855,0.03552784074311744,0.03993438090527567,0.03428206595993083,0.044693442118406916,0
0.04469989100344188,0.048215395908949917,0.046594640731347586,0.04446982398447607,0.03888035657147191,0.04425444344465775,0.042454806761085435,0.052466635626299336,0.05470680795690068,0.05450323543479385,0.04166636147667872,0.047409290332080876,0.056860823028003195,0.053977096961830826,0.05492340958690305,0.04835819053400657,0.05065787997285937,0.05509184324820475,0.05842278562184484,0.05437859766261101,0.04969819738122742,0.052698917941775156,0.04918774552376637,0.04566093538041239,0.05216855468827513,0.05519606015526432,0.051519360375923626,0.043488492539490824,0.04658035740569739,0.050275535891472614,0.049484692799971836,0
0.03605448070708302,0.030629895438101844,0.02941151695292275,0.03260110805359659,0.03221682694126156,0.030524303372262418,0.032128453865966126,0.03831514754332314,0.044242170097486364,0.0439993089798674,0.033228346434102884,0.03353194271065359,0.044228675005479175,0.04249560806534171,0.048790899647832515,0.039622342759350435,0.046816679480612564,0.035244319663370396,0.03996822731583414,0.03830079774124723,0.041378736908278174,0.0423069101952023,0.03899772143713601,0.03659516066213995,0.037581483200734025,0.04249697339785653,0.036872075141289755,0.03210077911602533,0.03853835418919509,0.03371039326423727,0.0364840401835959,0
0.04767355679649555,0.04248831000326967,0.04056528757273488,0.04177775364906525,0.04869198906188007,0.04606995364505646,0.04658687266145613,0.052444065486238554,0.05400014867510855,0.0524507079186731,0.04682646783309106,0.04508211600144415,0.051163670879203905,0.05137943891301031,0.05380798888917863,0.050692358684970525,0.05283463867584363,0.047828247487650216,0.049388726491842116,0.051717520498961875,0.04405702110029537,0.04749949415680338,0.053258538922875215,0.05272055156812517,0.04972470378642763,0.05108872744839081,0.04926056014294938,0.04469069887240094,0.051120426331426584,0.049251718215323315,0.04935318636361635,0
0.04843712409302079,0.05250161829847299,0.05077808547909145,0.05599562261025327,0.04578023387314851,0.04263662703747361,0.04805804181489367,0.058634532740418896,0.0693691523773573,0.06525136188202058,0.049350051920800525,0.05390314423135603,0.06345877789736667,0.05793096534997628,0.06686903059573523,0.06423268921777149,0.06539011581621774,0.0631317962893105,0.06800456093794911,0.06737905634486559,0.055596061600811125,0.057939281677320015,0.059488341577522114,0.061808971713477906,0.05311989582021376,0.07081960094783732,0.055740734029412334,0.04664917133203326,0.047600435813161646,0.04992859341737449,0.054495817291905814,0
0.04820741552979147,0.04229559114764995,0.04816937096722045,0.044491350070944166,0.04840122173005112,0.04677611670561109,0.04388573118049802,0.05316441832082534,0.057792294277668674,0.053487160321660135,0.04413787627157255,0.04342915414528117,0.053440369274763394,0.05584285308456104,0.05260094226210691,0.053482455266539816,0.05800740729016577,0.043682864432495964,0.054897572667464874,0.042017719894398245,0.056042150212392054,0.04892591416286489,0.05012656645378851,0.05345632332002618,0.03924579646211204,0.05459443446581168,0.05564565967015937,0.04786914862890832,0.05208650662585059,0.044288664074334134,0.04254206462396975,0
